date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2012-04-09,45.7,44.39,30.85,30.74,2519.79
2012-04-10,46.32,45.32,31.15,30.97,2520.04
2012-04-11,46.43,45.42,31.3,31.06,2570.44
2012-04-12,47.16,46.08,31.87,31.62,2580.45
2012-04-15,47.44,46.06,32.12,31.82,2574.04
2012-04-16,47.65,46.46,32.05,31.85,2541.88
2012-04-17,47.16,46.4,31.44,31.27,2599.91
2012-04-18,47.72,47.06,32.06,31.98,2596.06
2012-04-19,47.8,46.92,32.02,31.94,2626.84
2012-04-22,47.95,47.19,32.26,32.23,2606.04
2012-04-23,46.82,46.0,31.48,31.41,2604.87
2012-04-24,46.6,45.53,31.26,30.9,2625.99
2012-04-25,47.06,45.88,31.25,30.99,2631.49
2012-04-26,47.07,45.67,31.34,31.09,2626.16
2012-05-01,46.7,45.65,31.19,31.19,2683.49
2012-05-02,47.32,46.0,31.77,31.73,2691.52
2012-05-03,47.72,46.24,31.86,31.85,2715.88
2012-05-06,47.72,46.7,32.15,32.09,2717.78
2012-05-07,47.77,46.73,32.51,32.5,2709.12
2012-05-08,48.13,47.14,32.67,32.61,2657.51
2012-05-09,47.78,46.54,32.06,31.93,2657.21
2012-05-10,47.89,46.68,32.26,32.14,2636.92
2012-05-13,47.6,46.39,31.91,31.86,2615.53
2012-05-14,47.65,46.29,31.73,31.68,2617.37
2012-05-15,47.37,46.13,31.67,31.79,2574.65
2012-05-16,47.26,45.77,31.45,31.42,2613.94
2012-05-17,47.74,46.47,31.78,31.75,2573.98
2012-05-20,47.13,45.89,31.18,31.37,2587.23
2012-05-21,47.09,45.87,31.11,31.18,2627.53
2012-05-22,47.47,46.49,31.45,31.58,2616.87
2012-05-23,47.46,46.45,31.35,31.5,2595.26
2012-05-24,47.28,46.04,31.21,31.44,2573.1
2012-05-27,46.5,45.5,30.61,30.72,2614.69
2012-05-28,46.85,46.07,30.84,31.0,2650.85
2012-05-29,47.57,46.68,31.42,31.48,2642.26
2012-05-30,47.34,46.68,31.47,31.8,2632.04
2012-05-31,47.61,46.69,31.74,31.82,2633.0
2012-06-03,47.4,46.47,31.81,31.83,2559.03
2012-06-04,46.18,45.15,30.84,30.65,2558.84
2012-06-05,46.27,45.09,30.72,30.77,2557.4
2012-06-06,46.18,44.98,30.73,30.6,2542.18
2012-06-07,45.9,44.9,30.54,30.5,2524.33
2012-06-10,45.53,44.77,30.4,30.41,2558.26
2012-06-11,46.31,45.44,31.15,31.07,2540.18
2012-06-12,45.96,45.31,30.91,30.9,2580.64
2012-06-13,46.65,46.0,31.59,31.55,2560.42
2012-06-14,46.47,45.83,31.47,31.37,2568.05
2012-06-17,46.55,45.92,31.45,31.48,2581.21
2012-06-18,46.96,46.31,31.95,31.92,2558.62
2012-06-19,46.96,46.05,31.79,31.77,2552.61
2012-06-20,46.74,45.98,31.91,31.73,2512.18
2012-06-24,46.2,45.58,31.43,31.38,2456.52
2012-06-25,45.79,44.41,30.71,30.61,2454.91
2012-06-26,45.61,44.35,30.9,30.75,2447.2
2012-06-27,45.74,44.22,30.84,30.82,2425.73
2012-06-28,45.12,43.71,30.41,30.42,2461.61
2012-07-01,45.77,44.26,30.92,30.97,2465.24
2012-07-02,46.34,44.45,31.51,31.26,2468.72
2012-07-03,46.21,44.7,31.73,31.59,2464.92
2012-07-04,45.93,44.54,31.44,31.35,2430.37
2012-07-05,45.26,43.38,30.75,30.77,2472.61
2012-07-08,45.85,44.04,31.4,31.22,2416.04
2012-07-09,44.84,42.95,30.68,30.48,2406.71
2012-07-10,44.55,42.94,30.42,30.15,2425.57
2012-07-11,44.91,43.34,30.55,30.4,2449.18
2012-07-12,45.26,43.79,30.99,30.85,2450.63
2012-07-15,45.08,43.33,30.68,30.51,2399.73
2012-07-16,43.82,41.9,29.32,29.16,2414.2
2012-07-17,43.96,42.08,29.48,29.4,2414.34
2012-07-18,43.76,42.46,29.6,29.64,2424.32
2012-07-19,44.21,43.05,30.02,30.1,2398.45
2012-07-22,44.09,42.85,29.95,29.97,2365.43
2012-07-23,43.93,42.44,29.6,29.76,2375.99
2012-07-24,44.05,42.89,29.86,29.91,2360.08
2012-07-25,44.1,42.61,29.8,29.77,2347.49
2012-07-26,43.78,42.2,29.6,29.53,2349.11
2012-07-29,43.79,42.1,29.34,29.35,2335.79
2012-07-30,43.32,41.13,28.84,28.7,2332.92
2012-07-31,42.2,40.38,28.23,28.12,2358.65
2012-08-01,42.92,40.83,28.73,28.55,2334.88
2012-08-02,42.58,40.62,28.35,28.37,2353.74
2012-08-05,43.41,41.26,28.98,29.05,2385.61
2012-08-06,44.23,41.95,29.48,29.8,2388.87
2012-08-07,44.55,42.26,30.05,29.91,2389.8
2012-08-08,44.32,42.18,30.09,29.69,2411.7
2012-08-09,44.62,42.81,30.37,30.36,2399.75
2012-08-12,44.57,42.61,30.23,30.46,2351.93
2012-08-13,44.08,41.62,29.58,29.74,2357.02
2012-08-14,44.43,42.38,30.03,30.05,2331.61
2012-08-15,44.15,42.14,29.71,29.74,2319.67
2012-08-16,43.56,41.56,29.48,29.46,2313.48
2012-08-19,43.37,41.73,29.42,29.58,2301.79
2012-08-20,43.42,42.04,29.42,29.71,2313.7
2012-08-21,43.91,42.45,29.91,30.06,2295.59
2012-08-22,44.05,42.33,29.78,30.05,2302.2
2012-08-23,44.16,42.97,30.0,30.45,2275.68
2012-08-26,43.66,42.21,29.48,29.86,2228.2
2012-08-27,42.62,41.17,28.68,28.93,2238.41
2012-08-28,43.07,41.74,28.81,29.26,2214.81
2012-08-29,42.81,41.55,28.8,29.23,2211.37
2012-08-30,42.4,40.89,28.42,28.55,2204.87
2012-09-02,42.57,41.09,28.54,28.83,2228.37
2012-09-03,42.94,41.81,29.15,29.43,2204.41
2012-09-04,42.64,41.55,28.95,29.23,2199.88
2012-09-05,43.1,41.77,29.41,29.59,2217.82
2012-09-06,43.38,42.17,29.62,29.97,2317.18
2012-09-09,44.56,43.44,30.54,30.81,2326.67
2012-09-10,44.78,43.92,30.84,31.05,2311.89
2012-09-11,44.92,43.83,30.73,31.15,2320.07
2012-09-12,44.88,44.12,30.8,31.21,2298.46
2012-09-13,44.41,43.54,30.28,30.71,2315.54
