date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2014-02-18,31.8,30.75,21.16,21.02,2308.66
2014-02-19,31.93,30.86,21.03,21.05,2287.44
2014-02-20,31.52,30.53,20.79,20.8,2264.29
2014-02-23,31.2,30.2,20.58,20.68,2214.51
2014-02-24,30.85,29.85,20.08,20.15,2157.91
2014-02-25,29.77,28.8,19.76,19.53,2163.41
2014-02-26,29.93,28.99,19.87,19.78,2154.11
2014-02-27,29.51,28.62,19.46,19.56,2178.97
2014-03-02,29.98,29.08,19.68,19.33,2190.37
2014-03-03,30.3,29.37,19.9,19.82,2184.27
2014-03-04,30.18,29.29,19.67,19.62,2163.98
2014-03-05,30.02,29.1,19.58,19.67,2173.63
2014-03-06,30.0,29.08,19.54,19.75,2168.36
2014-03-09,29.94,29.05,19.57,19.8,2097.79
2014-03-10,28.76,27.57,19.12,18.83,2108.66
2014-03-11,28.83,27.62,19.05,18.8,2114.13
2014-03-12,28.75,27.48,18.9,19.09,2140.33
2014-03-13,29.09,27.8,18.98,19.29,2122.84
2014-03-16,28.88,27.53,18.99,19.06,2143.04
2014-03-17,29.28,27.8,19.36,19.27,2138.13
2014-03-18,29.34,27.6,19.21,19.18,2120.87
2014-03-19,29.2,27.51,19.24,19.28,2086.97
2014-03-20,28.53,27.49,18.86,18.78,2158.8
2014-03-23,29.3,28.23,19.21,19.21,2176.55
2014-03-24,29.59,28.09,19.36,19.33,2174.44
2014-03-25,29.66,28.18,19.35,19.38,2171.05
2014-03-26,29.6,28.06,19.42,19.21,2155.71
2014-03-27,29.17,27.66,19.26,18.96,2151.97
2014-03-30,28.74,27.07,19.07,18.93,2146.3
2014-03-31,28.57,26.91,18.73,18.58,2163.11
2014-04-01,28.87,27.2,19.02,18.68,2180.73
2014-04-02,29.02,27.32,19.08,18.75,2165.01
2014-04-03,28.91,27.24,19.16,18.64,2185.47
2014-04-07,29.34,27.59,19.37,18.72,2237.32
2014-04-08,29.85,28.14,19.51,19.11,2238.62
2014-04-09,30.07,28.33,19.65,19.26,2273.76
2014-04-10,30.33,28.53,19.62,19.21,2270.67
2014-04-13,30.25,28.41,19.66,19.24,2268.61
2014-04-14,30.4,28.45,19.64,19.23,2229.46
2014-04-15,30.14,27.81,19.31,18.71,2232.53
2014-04-16,30.06,27.75,19.33,18.62,2224.8
2014-04-17,30.02,27.51,19.57,18.6,2224.48
2014-04-20,30.06,28.04,19.6,18.84,2187.25
2014-04-21,29.73,27.83,19.29,18.68,2196.8
2014-04-22,29.64,27.59,19.4,18.55,2194.67
2014-04-23,29.53,27.62,19.15,18.81,2190.47
2014-04-24,29.36,27.39,19.06,18.56,2167.83
2014-04-27,28.91,27.24,18.87,18.78,2134.97
2014-04-28,28.13,27.92,18.53,19.03,2158.47
2014-04-29,28.55,29.05,18.65,19.52,2158.66
2014-05-04,28.59,30.44,18.7,19.63,2156.47
2014-05-05,28.72,30.57,18.87,19.71,2157.33
2014-05-06,28.81,30.69,18.88,19.73,2137.32
2014-05-07,28.36,30.23,18.64,19.44,2135.5
2014-05-08,28.35,30.27,18.66,19.36,2133.91
2014-05-11,28.32,30.26,18.62,19.51,2180.05
2014-05-12,29.21,31.27,19.01,19.94,2174.85
2014-05-13,29.11,31.17,18.83,19.71,2172.37
2014-05-14,29.05,31.06,18.85,19.52,2144.08
2014-05-15,28.49,30.46,18.53,19.14,2145.95
2014-05-18,28.49,30.44,18.47,19.16,2115.14
2014-05-19,28.24,30.19,18.23,18.88,2115.77
2014-05-20,28.22,30.14,18.16,18.88,2135.91
2014-05-21,28.54,30.5,18.38,19.01,2130.87
2014-05-22,28.47,30.33,18.41,18.88,2148.41
2014-05-25,28.66,30.52,18.53,18.99,2155.98
2014-05-26,28.89,30.78,18.67,19.12,2147.28
2014-05-27,28.69,30.57,18.51,19.05,2169.35
2014-05-28,29.04,30.91,18.61,19.1,2155.16
2014-05-29,28.68,30.51,18.43,19.02,2156.46
2014-06-02,28.92,30.76,18.39,19.45,2149.92
2014-06-03,28.85,30.69,18.49,19.36,2128.27
2014-06-04,28.55,30.34,18.51,19.15,2150.6
2014-06-05,28.81,30.61,18.6,19.34,2134.72
2014-06-08,28.65,30.39,18.43,19.23,2134.28
2014-06-09,28.6,30.28,18.25,18.93,2161.27
2014-06-10,28.85,30.6,18.36,19.15,2160.77
2014-06-11,28.88,30.65,18.57,19.28,2153.41
2014-06-12,28.82,30.59,18.4,19.21,2176.24
2014-06-15,30.44,31.71,19.59,20.8,2191.86
2014-06-16,30.6,31.89,19.74,20.85,2169.67
2014-06-17,30.3,31.58,19.5,20.48,2160.24
2014-06-18,30.27,31.58,19.39,20.42,2126.91
2014-06-19,29.61,30.87,19.17,19.98,2136.73
2014-06-22,29.77,31.06,19.26,20.02,2134.11
2014-06-23,30.0,31.31,19.17,20.14,2144.82
2014-06-24,30.22,31.57,19.3,20.33,2133.37
2014-06-25,30.04,31.39,19.41,20.29,2149.08
2014-06-26,30.3,31.65,19.76,20.46,2150.26
2014-06-29,30.43,31.76,19.68,20.51,2165.12
2014-06-30,30.89,32.2,19.57,20.57,2164.56
2014-07-01,31.06,32.38,19.76,20.71,2170.87
2014-07-02,31.17,32.54,19.64,20.72,2180.19
2014-07-03,31.32,32.67,19.82,20.87,2178.7
2014-07-06,31.19,32.52,19.57,20.67,2176.29
2014-07-07,31.08,32.41,19.59,20.68,2180.47
2014-07-08,31.17,32.52,19.66,20.66,2148.71
2014-07-09,30.7,32.01,19.34,20.52,2142.85
2014-07-10,30.56,31.89,19.26,20.36,2148.01
2014-07-13,30.77,32.09,19.3,20.31,2171.76
2014-07-14,31.11,32.49,19.73,20.42,2174.98
2014-07-15,31.13,32.52,19.69,20.4,2170.87
2014-07-16,30.91,32.27,19.69,20.21,2157.07
2014-07-17,30.76,32.15,19.39,20.39,2164.14
2014-07-20,30.77,32.17,19.45,20.47,2166.3
2014-07-21,30.76,32.13,19.36,20.56,2192.7
2014-07-22,31.2,32.63,19.55,20.71,2197.83
2014-07-23,31.0,32.43,19.64,20.27,2237.01
2014-07-24,31.21,32.72,20.27,20.57,2260.45
2014-07-27,31.66,33.19,20.53,20.84,2323.9
2014-07-28,32.38,33.91,20.93,21.31,2331.37
2014-07-29,32.61,34.15,20.78,21.55,2322.01
2014-07-30,32.63,34.17,20.76,21.51,2350.25
2014-07-31,32.97,34.53,21.16,21.72,2329.4
2014-08-03,32.59,34.16,21.21,21.51,2375.62
2014-08-04,33.19,34.84,21.29,21.77,2369.35
2014-08-05,33.37,35.01,21.3,21.74,2363.22
2014-08-06,33.68,35.33,21.12,21.66,2327.46
2014-08-07,33.29,34.93,20.89,21.33,2331.13
2014-08-10,33.37,34.97,20.93,21.46,2365.35
2014-08-11,33.83,35.43,21.17,21.66,2357.05
2014-08-12,33.88,35.52,21.15,22.04,2358.9
2014-08-13,33.94,35.38,21.11,22.06,2335.95
2014-08-14,33.57,34.94,20.94,21.82,2360.64
2014-08-17,33.96,35.42,21.1,21.7,2374.56
2014-08-18,34.39,35.86,21.31,22.17,2374.77
2014-08-19,34.63,36.57,21.12,22.08,2366.14
2014-08-20,34.5,36.59,21.16,22.16,2354.24
2014-08-21,34.49,36.41,21.1,22.21,2365.36
2014-08-24,34.6,34.91,21.29,22.24,2342.86
2014-08-25,34.29,34.32,20.97,22.0,2324.09
2014-08-26,33.83,33.92,21.0,21.79,2327.59
2014-08-27,33.96,33.99,21.06,22.16,2311.28
2014-08-28,33.8,33.43,20.86,21.81,2338.29
2014-08-31,34.14,33.06,21.05,21.82,2355.32
2014-09-01,34.52,34.43,21.33,22.26,2386.46
2014-09-02,35.03,34.95,21.59,22.67,2408.84
2014-09-03,35.39,35.29,21.96,22.93,2426.22
2014-09-04,35.59,35.51,22.19,23.06,2449.26
2014-09-08,35.81,35.72,22.51,23.29,2445.22
2014-09-09,35.1,36.07,22.53,23.16,2432.43
2014-09-10,35.14,36.07,22.61,23.13,2423.45
2014-09-11,35.09,35.96,22.38,23.19,2438.36
2014-09-14,35.33,36.21,22.48,23.38,2437.19
2014-09-15,35.52,36.45,22.58,23.45,2388.76
2014-09-16,34.5,35.44,22.12,22.97,2401.33
2014-09-17,34.75,35.65,22.29,23.18,2408.66
2014-09-18,34.88,35.74,22.33,23.43,2425.21
2014-09-21,35.18,36.02,22.7,23.5,2378.92
2014-09-22,34.54,35.36,22.54,23.27,2399.46
2014-09-23,34.89,35.72,22.63,23.45,2441.86
2014-09-24,35.6,36.45,23.05,23.72,2436.97
2014-09-25,35.71,36.5,22.97,23.65,2437.2
2014-09-28,34.92,36.61,22.92,23.98,2447.8
2014-09-29,35.16,36.9,22.97,24.09,2450.99
2014-10-07,35.2,37.07,23.0,24.18,2478.38
2014-10-08,35.63,37.51,23.18,24.27,2481.95
2014-10-09,35.7,37.59,23.78,24.45,2466.79
2014-10-12,35.47,37.36,23.26,24.23,2454.95
2014-10-13,35.48,36.53,23.35,24.15,2446.56
2014-10-14,35.28,36.33,23.11,24.0,2463.87
2014-10-15,35.56,36.59,23.41,24.25,2444.39
2014-10-16,35.01,36.04,23.23,23.77,2441.73
2014-10-19,34.86,36.03,23.16,23.6,2454.71
2014-10-20,35.17,36.3,23.36,24.02,2433.39
2014-10-21,34.79,35.32,23.12,23.18,2418.64
2014-10-22,34.41,34.92,22.98,22.9,2395.94
2014-10-23,33.97,35.32,22.67,22.96,2390.71
2014-10-26,33.91,35.14,22.66,23.01,2368.83
2014-10-27,33.87,35.01,22.6,22.83,2416.65
2014-10-28,34.69,36.06,22.86,22.73,2451.38
2014-10-29,35.16,35.67,22.93,23.65,2468.93
2014-10-30,35.23,34.59,22.99,22.94,2508.32
2014-11-02,35.47,33.71,22.95,23.27,2512.55
2014-11-03,35.66,33.86,23.21,23.4,2513.17
2014-11-04,35.64,33.85,23.32,23.33,2503.45
2014-11-05,35.63,33.69,23.27,23.41,2506.07
2014-11-06,35.75,33.86,23.5,23.46,2502.15
2014-11-09,35.52,33.61,23.13,23.34,2565.73
2014-11-10,36.17,34.18,23.4,23.95,2558.61
2014-11-11,35.46,34.4,23.36,23.81,2594.32
2014-11-12,36.06,34.97,23.77,24.47,2579.75
2014-11-13,36.72,34.67,23.76,24.06,2581.09
2014-11-16,35.73,34.7,23.96,23.93,2567.1
