date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2019-07-30,49.0,45.96,32.31,31.04,4483.23
2019-07-31,48.95,45.71,32.16,30.84,4448.86
2019-08-01,48.8,45.38,31.94,30.64,4418.88
2019-08-04,48.16,44.92,31.48,30.18,4353.46
2019-08-05,48.07,44.48,31.1,29.68,4285.84
2019-08-06,46.81,44.11,30.16,28.95,4210.07
2019-08-07,46.86,44.11,30.17,28.9,4193.59
2019-08-08,46.95,44.15,30.36,29.1,4236.68
2019-08-11,46.62,43.69,30.04,28.76,4191.91
2019-08-12,47.23,43.88,30.43,29.19,4266.08
2019-08-13,46.99,43.93,30.39,29.16,4235.01
2019-08-14,47.24,44.25,30.62,29.31,4257.1
2019-08-15,47.41,44.28,30.77,29.41,4273.13
2019-08-18,47.49,44.27,30.93,29.53,4293.3
2019-08-19,48.39,44.64,31.77,30.23,4405.58
2019-08-20,48.43,44.5,31.86,30.19,4406.6
2019-08-21,48.56,44.29,31.96,30.15,4404.83
2019-08-22,48.57,44.35,31.98,30.31,4418.82
2019-08-25,48.31,44.4,31.81,30.13,4432.91
2019-08-26,48.28,44.34,31.38,29.9,4385.63
2019-08-27,48.76,44.94,31.98,30.49,4453.87
2019-08-28,48.84,44.76,32.07,30.52,4442.94
2019-08-29,48.52,44.81,32.01,30.44,4436.4
2019-09-01,47.94,43.92,31.61,30.16,4415.43
2019-09-02,48.85,44.66,32.33,30.78,4496.59
2019-09-03,49.29,45.01,32.59,30.89,4515.34
2019-09-04,49.5,45.17,32.73,31.24,4552.14
2019-09-05,49.83,45.54,33.09,31.57,4595.78
2019-09-08,49.93,45.68,33.26,31.72,4617.54
2019-09-09,50.35,46.57,33.96,32.31,4681.0
2019-09-10,50.29,46.76,33.81,32.24,4673.66
2019-09-11,50.24,46.49,33.68,32.05,4640.62
2019-09-15,50.26,46.82,33.82,32.38,4678.32
2019-09-16,50.62,46.98,33.91,32.45,4678.36
2019-09-17,50.02,46.08,33.32,31.64,4587.16
2019-09-18,50.22,46.03,33.32,31.71,4599.89
2019-09-19,50.6,46.6,33.72,32.1,4632.78
2019-09-22,50.69,46.61,33.86,32.09,4642.44
2019-09-23,50.5,46.44,33.61,31.98,4596.54
2019-09-24,50.58,46.52,33.76,32.04,4610.16
2019-09-25,50.37,46.02,33.15,31.41,4550.66
2019-09-26,48.83,44.54,32.37,30.67,4471.37
2019-09-29,49.22,44.78,32.61,30.9,4495.63
2019-10-07,48.91,44.39,32.32,30.72,4447.87
2019-10-08,48.7,44.5,32.42,30.78,4463.13
2019-10-09,49.08,44.97,32.55,31.04,4485.25
2019-10-10,49.6,45.4,32.85,31.53,4534.45
2019-10-13,49.54,45.31,32.98,31.47,4561.17
2019-10-14,49.99,46.03,33.44,31.98,4618.86
2019-10-15,49.43,45.6,33.06,31.57,4580.04
2019-10-16,49.22,45.24,32.93,31.17,4560.39
2019-10-17,48.99,45.29,32.78,31.25,4558.94
2019-10-20,48.85,44.78,32.58,30.79,4498.02
2019-10-21,48.6,44.68,32.2,30.64,4495.46
2019-10-22,49.05,45.15,32.58,30.96,4529.15
2019-10-23,48.76,45.05,32.34,30.74,4498.34
2019-10-24,48.67,45.2,32.3,30.75,4494.8
2019-10-27,48.93,45.5,32.54,30.94,4526.12
2019-10-28,49.63,46.14,33.1,31.43,4585.83
2019-10-29,48.84,45.31,32.72,30.79,4545.51
2019-10-30,48.65,44.54,32.3,30.24,4509.9
