date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2014-09-10,32.9,33.19,21.7,21.43,5288.41
2014-09-11,33.03,33.21,21.59,21.31,5320.95
2014-09-14,33.31,33.54,21.78,21.29,5317.61
2014-09-15,33.66,33.88,21.86,21.34,5227.73
2014-09-16,32.69,33.01,21.39,20.98,5249.0
2014-09-17,32.89,33.26,21.83,21.05,5260.84
2014-09-18,32.87,33.15,21.77,21.26,5298.42
2014-09-21,33.2,33.41,22.0,21.64,5191.65
2014-09-22,32.59,32.83,21.44,21.47,5236.04
2014-09-23,33.03,33.24,21.69,21.61,5331.22
2014-09-24,33.81,34.0,22.11,21.8,5313.2
2014-09-25,33.82,34.02,21.93,21.63,5310.76
2014-09-28,32.48,34.22,21.86,21.68,5336.15
2014-09-29,32.71,34.47,22.07,21.69,5341.61
2014-10-07,32.67,34.53,22.11,21.94,5398.49
2014-10-08,33.03,34.89,22.32,22.14,5404.35
2014-10-09,33.08,34.96,22.39,22.31,5366.1
2014-10-12,32.88,34.73,22.26,22.11,5335.38
2014-10-13,32.89,34.79,22.36,21.98,5313.1
2014-10-14,32.65,34.52,22.11,21.79,5350.7
2014-10-15,32.75,34.67,22.3,21.84,5316.49
2014-10-16,33.69,34.43,22.47,21.54,5314.73
2014-10-19,33.78,34.46,22.49,21.84,5335.16
2014-10-20,34.0,34.72,22.6,21.9,5293.24
2014-10-21,33.63,33.45,22.32,21.45,5269.67
2014-10-22,33.41,33.13,21.82,21.23,5226.59
2014-10-23,31.51,32.63,21.25,20.61,5218.18
2014-10-26,31.47,32.32,21.26,20.73,5162.32
2014-10-27,31.43,32.48,21.35,20.97,5263.55
2014-10-28,32.2,33.19,21.7,21.24,5342.15
2014-10-29,32.7,32.41,22.06,21.01,5385.62
2014-10-30,32.71,31.3,22.24,20.77,5478.62
2014-11-02,32.81,31.28,22.43,20.52,5477.76
2014-11-03,32.95,31.4,22.54,20.47,5473.48
2014-11-04,32.91,31.25,22.46,20.41,5449.72
2014-11-05,34.44,31.08,22.26,20.49,5452.1
2014-11-06,34.48,31.18,22.22,20.84,5449.56
2014-11-09,34.27,31.01,21.92,20.88,5596.22
2014-11-10,34.88,31.52,22.87,21.5,5611.78
2014-11-11,34.37,32.63,22.56,21.42,5691.0
2014-11-12,35.05,33.28,23.11,21.75,5672.31
2014-11-13,34.9,33.0,22.84,21.28,5675.97
2014-11-16,33.34,33.13,23.08,21.48,5637.86
2014-11-17,33.63,33.41,23.01,21.28,5571.04
2014-11-18,33.69,33.4,23.08,21.64,5557.2
2014-11-19,33.73,33.44,23.26,21.6,5561.84
2014-11-20,33.61,33.29,23.17,21.52,5674.55
2014-11-23,34.1,33.74,23.68,21.95,5819.73
2014-11-24,35.0,33.04,23.98,22.54,5891.79
2014-11-25,35.56,33.6,24.22,22.75,5998.58
2014-11-26,36.0,33.93,24.35,23.05,6081.39
2014-11-27,37.84,34.18,24.77,23.5,6222.95
2014-11-30,37.78,34.17,24.78,23.3,6230.72
2014-12-01,37.68,33.95,24.85,23.8,6490.72
2014-12-02,38.45,34.67,25.29,24.2,6564.29
2014-12-03,39.42,35.6,26.36,24.33,6896.31
2014-12-04,40.69,36.7,26.9,25.21,6980.45
2014-12-07,40.73,36.61,26.21,25.26,7278.94
2014-12-08,42.24,37.88,27.01,25.51,6937.48
2014-12-09,40.62,36.43,26.27,24.5,7176.31
2014-12-10,42.02,37.66,27.33,25.28,7048.11
2014-12-11,41.91,37.51,27.12,25.75,7071.16
2014-12-14,46.59,41.95,28.38,26.66,7120.35
2014-12-15,47.04,42.49,28.52,26.44,7361.52
2014-12-16,47.68,43.07,28.76,26.44,7534.98
2014-12-17,47.16,42.62,29.03,26.5,7504.79
2014-12-18,47.08,42.62,29.18,26.57,7608.32
2014-12-21,45.84,41.46,29.08,26.94,7663.88
2014-12-22,44.83,40.28,28.19,26.12,7495.15
2014-12-23,43.68,40.76,27.91,25.72,7250.02
2014-12-24,43.33,40.67,27.82,25.57,7518.2
2014-12-25,44.27,41.64,28.23,26.44,7799.93
2014-12-28,45.32,41.05,29.37,27.34,7834.36
2014-12-29,44.96,40.63,29.86,26.94,7871.02
2014-12-30,44.21,39.85,28.97,26.03,8044.51
2015-01-04,44.86,40.45,29.49,26.45,8261.27
2015-01-05,39.63,41.47,27.24,27.25,8215.58
2015-01-06,39.92,41.7,27.28,27.6,8237.13
2015-01-07,40.04,41.94,27.38,27.54,8012.6
2015-01-08,39.53,41.27,27.4,27.3,8010.61
2015-01-11,39.11,40.86,26.97,27.27,7921.33
2015-01-12,38.74,42.0,26.99,27.33,7897.71
2015-01-13,38.86,42.25,27.14,27.5,7894.16
2015-01-14,38.53,41.99,26.59,27.54,8159.94
2015-01-15,39.26,41.24,27.42,27.88,8235.1
2015-01-18,39.85,41.99,27.76,28.36,7554.29
2015-01-19,37.76,41.15,25.62,26.45,7610.8
2015-01-20,38.83,42.25,25.88,27.06,7989.27
2015-01-21,40.21,42.18,27.17,28.03,8018.95
2015-01-22,40.86,41.44,27.53,27.97,8050.02
2015-01-25,40.52,41.11,27.97,28.08,8093.79
2015-01-26,41.44,41.98,27.93,28.47,8008.75
2015-01-27,39.84,41.88,27.88,28.41,7895.58
2015-01-28,39.26,41.29,27.9,28.38,7779.85
2015-01-29,38.84,42.35,27.33,28.5,7667.46
2015-02-01,38.3,40.23,26.94,27.78,7471.35
2015-02-02,37.86,41.25,26.42,27.16,7668.34
2015-02-03,38.67,42.08,27.33,27.58,7588.21
2015-02-04,38.54,40.4,26.93,26.95,7506.48
2015-02-05,38.15,41.5,26.6,27.12,7405.36
2015-02-08,38.43,42.28,26.39,26.93,7501.48
2015-02-09,37.56,42.27,26.48,26.83,7617.92
2015-02-10,38.1,42.93,26.97,27.24,7666.96
2015-02-11,38.46,41.8,27.2,27.2,7685.66
2015-02-12,38.72,43.52,27.39,27.31,7738.8
2015-02-15,39.62,42.92,27.2,27.77,7780.55
2015-02-16,40.34,43.66,27.75,28.4,7832.57
2015-02-24,40.49,43.82,28.14,28.72,7730.6
2015-02-25,38.79,43.69,27.45,28.25,7941.4
2015-02-26,39.64,43.06,28.28,28.43,7947.05
2015-03-01,39.91,43.33,28.22,28.81,7992.5
2015-03-02,40.53,44.01,28.35,28.88,7776.4
2015-03-03,40.04,43.44,27.41,28.09,7806.01
2015-03-04,40.51,44.0,27.92,28.73,7713.82
2015-03-05,40.26,45.22,28.04,29.63,7700.17
2015-03-08,39.91,44.66,27.6,29.7,7848.19
2015-03-09,40.19,43.4,27.91,29.37,7784.37
2015-03-10,40.32,43.55,27.71,29.61,7807.85
2015-03-11,40.2,43.44,27.78,29.58,7997.23
2015-03-12,40.38,43.53,27.98,29.54,8039.6
2015-03-15,40.7,43.84,28.06,29.74,8226.96
2015-03-16,41.8,44.92,28.68,30.39,8345.5
2015-03-17,42.33,45.55,29.0,30.54,8539.17
2015-03-18,43.1,46.42,29.66,31.64,8526.04
2015-03-19,43.28,46.59,30.14,31.86,8661.59
2015-03-22,43.81,46.86,30.24,31.98,8828.09
2015-03-23,44.78,47.78,30.61,32.55,8802.96
2015-03-24,45.05,48.12,30.58,32.07,8709.44
2015-03-25,44.84,47.85,30.75,31.83,8758.98
2015-03-26,44.71,47.45,30.24,31.62,8789.11
2015-03-29,45.07,47.95,30.52,31.69,9068.81
2015-03-30,45.81,48.45,31.12,32.0,8972.9
2015-03-31,45.67,48.04,30.71,32.01,9121.64
2015-04-01,46.51,48.94,31.81,32.91,9090.19
2015-04-02,46.74,49.19,31.9,32.8,9193.97
2015-04-06,47.53,49.1,32.21,32.98,9394.63
2015-04-07,48.34,49.86,33.22,33.74,9518.87
2015-04-08,48.17,49.51,33.52,34.19,9450.58
2015-04-09,47.9,48.97,32.94,32.78,9620.95
2015-04-12,48.97,49.76,34.04,33.58,9800.33
2015-04-13,49.6,50.48,33.85,33.67,9864.25
