date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2010-12-23,62.93,49.92,44.93,38.02,3481.8
2010-12-26,61.98,49.12,43.95,37.44,3404.24
2010-12-27,60.86,47.69,42.88,36.48,3337.78
2010-12-28,59.38,46.61,42.18,35.52,3366.8
2010-12-29,60.36,47.32,42.5,35.85,3371.63
2010-12-30,60.51,47.47,42.6,35.66,3443.58
2011-01-03,61.4,48.88,44.68,37.37,3507.01
2011-01-04,48.86,49.71,37.03,38.39,3499.01
2011-01-05,48.96,49.48,37.13,38.61,3480.96
2011-01-06,49.11,49.25,37.25,37.89,3481.63
2011-01-09,48.51,48.94,36.86,37.6,3407.42
2011-01-10,47.23,47.64,35.88,36.56,3415.99
2011-01-11,47.35,47.4,35.69,36.63,3435.41
2011-01-12,47.28,47.69,35.88,36.77,3433.27
2011-01-13,47.87,47.67,36.07,36.61,3374.09
2011-01-16,46.87,46.82,35.42,35.9,3241.32
2011-01-17,44.92,45.87,33.96,34.58,3247.19
2011-01-18,45.07,45.66,33.96,34.52,3321.74
2011-01-19,46.2,46.8,34.41,35.23,3209.49
2011-01-20,44.92,45.84,33.43,34.07,3246.07
2011-01-23,45.28,46.57,33.53,34.55,3202.25
2011-01-24,44.3,45.52,33.08,33.66,3179.06
2011-01-25,43.72,45.27,32.68,33.29,3226.66
2011-01-26,44.52,45.76,33.3,33.83,3279.93
2011-01-27,44.93,46.21,33.89,34.32,3296.75
2011-01-30,45.39,46.34,33.91,34.78,3340.51
2011-01-31,46.06,46.41,34.6,35.12,3344.85
2011-02-08,46.22,46.93,34.37,35.21,3311.74
2011-02-09,46.01,46.76,34.39,35.31,3385.95
2011-02-10,47.14,46.88,35.26,36.24,3409.4
2011-02-13,47.61,47.3,35.4,36.49,3504.41
2011-02-14,48.22,47.89,36.11,36.77,3502.7
2011-02-15,48.59,47.94,36.16,36.73,3543.14
2011-02-16,48.99,48.61,36.96,37.24,3547.61
2011-02-17,49.38,48.95,37.17,37.42,3511.59
2011-02-20,48.9,48.46,36.64,37.0,3567.71
2011-02-21,49.86,49.51,37.33,37.47,3466.82
2011-02-22,48.51,48.21,36.25,36.53,3488.85
2011-02-23,49.05,48.79,36.76,37.08,3511.03
2011-02-24,49.48,49.18,36.98,37.16,3517.36
2011-02-27,49.61,49.25,37.13,37.12,3562.81
2011-02-28,50.2,49.57,37.54,37.42,3580.26
2011-03-01,50.15,49.88,37.48,38.1,3568.37
2011-03-02,50.33,50.14,37.42,38.21,3532.24
2011-03-03,49.44,49.2,36.7,37.38,3582.6
2011-03-06,49.73,49.75,36.99,37.81,3647.2
2011-03-07,50.48,49.9,37.21,37.85,3654.75
2011-03-08,50.43,50.0,37.38,37.98,3658.82
2011-03-09,50.83,49.86,37.49,38.21,3604.59
2011-03-10,50.34,49.12,37.24,38.09,3577.49
2011-03-13,50.54,49.02,37.37,37.86,3599.45
2011-03-14,50.59,49.4,38.16,38.7,3541.02
2011-03-15,50.02,48.72,37.67,38.2,3589.38
2011-03-16,50.73,49.36,38.08,38.58,3530.38
2011-03-17,49.81,48.45,37.31,37.6,3549.61
2011-03-20,50.06,49.4,37.39,38.19,3535.03
2011-03-21,49.71,48.84,37.0,38.04,3547.71
2011-03-22,49.71,48.75,36.83,37.72,3594.52
2011-03-23,50.34,48.9,37.41,38.36,3586.25
2011-03-24,50.35,49.15,37.41,38.05,3629.01
2011-03-27,50.78,49.24,37.4,38.0,3623.46
2011-03-28,50.36,49.01,37.16,38.1,3580.62
2011-03-29,49.22,48.99,36.63,37.23,3570.31
2011-03-30,49.2,48.51,35.91,37.14,3531.88
2011-03-31,48.26,47.67,35.58,36.31,3583.79
2011-04-05,48.85,48.26,36.17,36.72,3613.23
2011-04-06,48.89,47.92,36.19,36.56,3629.97
2011-04-07,49.14,48.1,36.4,36.91,3664.34
2011-04-10,49.73,48.49,36.86,37.38,3640.48
2011-04-11,49.12,48.11,36.48,36.71,3636.51
2011-04-12,49.19,48.61,36.63,36.67,3682.44
2011-04-13,49.36,48.78,37.06,37.13,3664.9
2011-04-14,49.21,48.87,36.78,37.03,3671.4
2011-04-17,49.28,48.86,37.01,37.03,3674.9
2011-04-18,49.78,49.37,37.13,37.11,3611.96
2011-04-19,49.5,48.82,36.63,36.31,3618.76
2011-04-20,49.76,48.82,37.09,36.82,3642.85
2011-04-21,49.69,48.54,37.18,36.63,3624.52
2011-04-24,49.68,47.97,36.92,36.22,3563.25
2011-04-25,48.32,46.72,36.0,35.23,3532.42
2011-04-26,48.27,46.37,35.85,34.41,3504.43
2011-04-27,47.38,46.05,35.31,33.85,3436.29
2011-04-28,46.38,44.76,34.32,33.23,3476.51
2011-05-02,46.77,45.49,34.79,33.53,3507.08
2011-05-03,47.15,44.63,35.5,33.87,3421.18
2011-05-04,47.15,44.35,35.04,33.43,3421.19
2011-05-05,47.66,44.5,35.1,33.77,3421.69
2011-05-08,47.15,44.65,35.34,34.02,3435.94
2011-05-09,47.16,44.97,35.66,34.3,3460.21
2011-05-10,46.81,45.3,35.61,34.34,3455.72
2011-05-11,46.89,45.35,35.71,34.23,3408.4
2011-05-12,46.87,45.0,35.34,33.65,3436.99
2011-05-15,46.99,45.52,35.45,33.89,3414.45
2011-05-16,47.0,45.46,35.55,33.77,3421.9
2011-05-17,46.82,45.31,35.23,33.55,3446.74
2011-05-18,47.1,45.58,35.44,33.99,3426.73
2011-05-19,46.85,45.34,35.2,33.71,3424.34
2011-05-22,46.77,44.93,35.12,33.63,3310.5
2011-05-23,45.7,43.22,34.15,32.59,3311.7
2011-05-24,45.69,43.19,33.95,32.64,3272.82
2011-05-25,45.26,42.75,33.59,32.45,3254.57
2011-05-26,45.58,42.47,33.45,32.19,3215.28
2011-05-29,44.57,41.62,32.63,31.2,3192.39
2011-05-30,44.47,41.24,32.27,30.66,3248.9
2011-05-31,45.11,41.72,32.93,31.36,3259.8
2011-06-01,44.87,41.43,33.07,31.65,3209.39
2011-06-02,44.6,41.24,32.86,31.21,3248.37
2011-06-06,44.93,41.86,33.21,31.68,3270.51
2011-06-07,45.39,41.92,33.45,31.87,3276.99
2011-06-08,45.62,41.8,33.37,32.03,3211.37
2011-06-09,44.91,41.91,32.57,31.32,3221.76
2011-06-12,45.37,42.03,32.96,31.29,3212.4
2011-06-13,45.04,41.35,32.79,31.17,3260.72
2011-06-14,45.32,41.93,33.19,31.65,3228.49
2011-06-15,44.9,41.95,32.76,31.17,3173.52
2011-06-16,45.05,41.08,32.01,30.63,3140.88
2011-06-19,44.69,41.12,31.75,30.45,3115.97
2011-06-20,44.43,40.87,31.47,29.73,3154.67
2011-06-21,44.99,41.37,31.69,30.07,3151.03
2011-06-22,44.61,40.89,31.43,30.06,3205.83
2011-06-23,45.35,41.57,32.1,30.34,3281.96
2011-06-26,45.1,42.25,32.71,31.28,3300.33
2011-06-27,45.67,42.82,33.18,31.71,3305.73
2011-06-28,45.8,42.55,33.29,31.77,3260.48
2011-06-29,45.83,41.97,32.99,31.27,3308.54
2011-06-30,45.66,42.29,33.52,31.97,3317.83
2011-07-03,45.89,42.87,33.66,32.17,3397.45
2011-07-04,46.66,43.62,34.45,32.79,3403.46
2011-07-05,46.63,43.53,34.42,32.97,3398.51
2011-07-06,46.74,43.99,34.39,32.94,3388.9
