,symbol,name
2083,sz000665,湖北广电
2084,sz000666,经纬纺机
2085,sz000667,美好置业
2086,sz000668,荣丰控股
2087,sz000669,*ST金鸿
2088,sz000670,*ST盈方
2089,sz000671,阳 光 城
2090,sz000672,上峰水泥
2091,sz000673,*ST当代
2092,sz000676,智度股份
2093,sz000677,恒天海龙
2094,sz000678,襄阳轴承
2095,sz000679,*ST友谊
2096,sz000680,山推股份
2097,sz000681,视觉中国
2098,sz000682,东方电子
2099,sz000683,远兴能源
2100,sz000685,中山公用
2101,sz000686,东北证券
2102,sz000687,*ST华讯
2103,sz000688,国城矿业
2104,sz000690,宝新能源
2105,sz000691,亚太实业
2106,sz000692,惠天热电
2107,sz000695,滨海能源
2108,sz000697,炼石航空
2109,sz000698,沈阳化工
2110,sz000700,模塑科技
2111,sz000701,厦门信达
2112,sz000702,正虹科技
2113,sz000703,恒逸石化
2114,sz000705,浙江震元
2115,sz000707,*ST双环
2116,sz000708,中信特钢
2117,sz000709,河钢股份
2118,sz000710,贝瑞基因
2119,sz000711,京蓝科技
2120,sz000712,锦龙股份
2121,sz000713,丰乐种业
2122,sz000715,中兴商业
2123,sz000716,黑芝麻
2124,sz000717,韶钢松山
2125,sz000718,苏宁环球
2126,sz000719,中原传媒
2127,sz000720,新能泰山
2128,sz000721,西安饮食
2129,sz000722,湖南发展
2130,sz000723,美锦能源
2131,sz000725,京东方Ａ
2132,sz000726,鲁 泰Ａ
2133,sz000727,华东科技
2134,sz000728,国元证券
2135,sz000729,燕京啤酒
2136,sz000731,四川美丰
2137,sz000732,泰禾集团
2138,sz000733,振华科技
2139,sz000735,罗 牛 山
2140,sz000736,中交地产
2141,sz000737,南风化工
2142,sz000738,航发控制
2143,sz000739,普洛药业
2144,sz000750,国海证券
2145,sz000751,锌业股份
2146,sz000752,*ST西发
2147,sz000753,漳州发展
2148,sz000755,山西路桥
2149,sz000756,新华制药
2150,sz000757,浩物股份
2151,sz000758,中色股份
2152,sz000759,中百集团
2153,sz000760,*ST斯太
2154,sz000761,本钢板材
2155,sz000762,西藏矿业
2156,sz000766,通化金马
2157,sz000767,晋控电力
2158,sz000768,中航西飞
2159,sz000776,广发证券
2160,sz000777,中核科技
2161,sz000778,新兴铸管
2162,sz000779,甘咨询
2163,sz000780,*ST平能
2164,sz000782,美达股份
2165,sz000783,长江证券
2166,sz000785,居然之家
2167,sz000786,北新建材
2168,sz000788,北大医药
2169,sz000789,万年青
2170,sz000790,华神科技
2171,sz000791,甘肃电投
2172,sz000792,*ST盐湖
2173,sz000793,华闻集团
2174,sz000795,英洛华
2175,sz000796,凯撒旅业
2176,sz000797,中国武夷
2177,sz000798,中水渔业
2178,sz000799,酒鬼酒
2179,sz000800,一汽解放
2180,sz000801,四川九洲
2181,sz000802,北京文化
2182,sz000803,北清环能
2183,sz000806,*ST银河
2184,sz000807,云铝股份
2185,sz000809,铁岭新城
2186,sz000810,创维数字
2187,sz000811,冰轮环境
2188,sz000812,陕西金叶
2189,sz000813,德展健康
2190,sz000815,美利云
2191,sz000816,智慧农业
2192,sz000818,航锦科技
2193,sz000819,岳阳兴长
2194,sz000820,*ST节能
2195,sz000821,京山轻机
2196,sz000822,山东海化
2197,sz000823,超声电子
2198,sz000825,太钢不锈
2199,sz000826,启迪环境
2200,sz000828,东莞控股
2201,sz000829,天音控股
2202,sz000830,鲁西化工
2203,sz000831,五矿稀土
2204,sz000833,粤桂股份
2205,sz000835,*ST长动
2206,sz000836,富通信息
2207,sz000837,*ST秦机
2208,sz000838,财信发展
2209,sz000839,中信国安
2210,sz000848,承德露露
2211,sz000850,华茂股份
2212,sz000851,高鸿股份
2213,sz000852,石化机械
2214,sz000856,冀东装备
2215,sz000858,五 粮 液
2216,sz000859,国风塑业
2217,sz000860,顺鑫农业
2218,sz000861,海印股份
2219,sz000862,银星能源
2220,sz000863,三湘印象
2221,sz000868,安凯客车
2222,sz000869,张 裕Ａ
2223,sz000875,吉电股份
2224,sz000876,新 希 望
2225,sz000877,天山股份
2226,sz000878,云南铜业
2227,sz000880,潍柴重机
2228,sz000881,中广核技
2229,sz000882,华联股份
2230,sz000883,湖北能源
2231,sz000885,城发环境
2232,sz000886,海南高速
2233,sz000887,中鼎股份
2234,sz000888,峨眉山Ａ
2235,sz000889,中嘉博创
2236,sz000890,*ST胜尔
2237,sz000892,欢瑞世纪
2238,sz000893,亚钾国际
2239,sz000895,双汇发展
2240,sz000897,津滨发展
2241,sz000898,鞍钢股份
2242,sz000899,赣能股份
2243,sz000900,现代投资
2244,sz000901,航天科技
2245,sz000902,新洋丰
2246,sz000903,云内动力
2247,sz000905,厦门港务
2248,sz000906,浙商中拓
2249,sz000908,景峰医药
2250,sz000909,数源科技
2251,sz000910,大亚圣象
2252,sz000911,南宁糖业
2253,sz000912,泸天化
2254,sz000913,钱江摩托
2255,sz000915,山大华特
2256,sz000917,电广传媒
2257,sz000918,嘉凯城
2258,sz000919,金陵药业
2259,sz000920,南方汇通
2260,sz000921,海信家电
2261,sz000922,佳电股份
2262,sz000923,河钢资源
2263,sz000925,众合科技
2264,sz000926,福星股份
2265,sz000927,中国铁物
2266,sz000928,中钢国际
2267,sz000929,兰州黄河
2268,sz000930,中粮科技
2269,sz000931,中 关 村
2270,sz000932,华菱钢铁
2271,sz000933,神火股份
2272,sz000935,四川双马
2273,sz000936,华西股份
2274,sz000937,冀中能源
2275,sz000938,紫光股份
2276,sz000948,南天信息
2277,sz000949,新乡化纤
2278,sz000950,重药控股
2279,sz000951,中国重汽
2280,sz000952,广济药业
2281,sz000953,*ST河化
2282,sz000955,欣龙控股
2283,sz000957,中通客车
2284,sz000958,东方能源
2285,sz000959,首钢股份
2286,sz000960,锡业股份
2287,sz000961,中南建设
2288,sz000962,东方钽业
2289,sz000963,华东医药
2290,sz000965,天保基建
2291,sz000966,长源电力
2292,sz000967,盈峰环境
2293,sz000968,蓝焰控股
2294,sz000969,安泰科技
2295,sz000970,中科三环
2296,sz000971,*ST高升
2297,sz000972,ST中基
2298,sz000973,佛塑科技
2299,sz000975,银泰黄金
2300,sz000976,华铁股份
2301,sz000977,浪潮信息
2302,sz000978,桂林旅游
2303,sz000980,*ST众泰
2304,sz000981,*ST银亿
2305,sz000982,*ST 中绒
2306,sz000983,山西焦煤
2307,sz000985,大庆华科
2308,sz000987,越秀金控
2309,sz000988,华工科技
2310,sz000989,九 芝 堂
2311,sz000990,诚志股份
2312,sz000993,闽东电力
2313,sz000995,皇台酒业
2314,sz000996,中国中期
2315,sz000997,新 大 陆
2316,sz000998,隆平高科
2317,sz000999,华润三九
2318,sz001696,宗申动力
2319,sz001872,招商港口
2320,sz001896,豫能控股
2321,sz001914,招商积余
2322,sz001965,招商公路
2323,sz001979,招商蛇口
2324,sz002001,新 和 成
2325,sz002002,鸿达兴业
2326,sz002003,伟星股份
2327,sz002004,华邦健康
2328,sz002005,ST德豪
2329,sz002006,精功科技
2330,sz002007,华兰生物
2331,sz002008,大族激光
2332,sz002009,天奇股份
2333,sz002010,传化智联
2334,sz002011,盾安环境
2335,sz002012,凯恩股份
2336,sz002013,中航机电
2337,sz002014,永新股份
2338,sz002015,协鑫能科
2339,sz002016,世荣兆业
2340,sz002017,东信和平
2341,sz002019,亿帆医药
2342,sz002020,京新药业
2343,sz002021,ST中捷
2344,sz002022,科华生物
2345,sz002023,海特高新
2346,sz002024,苏宁易购
2347,sz002025,航天电器
2348,sz002026,山东威达
2349,sz002027,分众传媒
2350,sz002028,思源电气
2351,sz002029,七 匹 狼
2352,sz002030,达安基因
2353,sz002031,巨轮智能
2354,sz002032,苏 泊 尔
2355,sz002033,丽江股份
2356,sz002034,旺能环境
2357,sz002035,华帝股份
2358,sz002036,联创电子
2359,sz002037,保利联合
2360,sz002038,双鹭药业
2361,sz002039,黔源电力
2362,sz002040,南 京 港
2363,sz002041,登海种业
2364,sz002042,华孚时尚
2365,sz002043,兔 宝 宝
2366,sz002044,美年健康
2367,sz002045,国光电器
2368,sz002046,国机精工
2369,sz002047,宝鹰股份
2370,sz002048,宁波华翔
2371,sz002049,紫光国微
2372,sz002050,三花智控
2373,sz002051,中工国际
2374,sz002052,*ST同洲
2375,sz002053,云南能投
2376,sz002054,德美化工
2377,sz002055,得润电子
2378,sz002056,横店东磁
2379,sz002057,中钢天源
2380,sz002058,*ST威尔
2381,sz002059,云南旅游
2382,sz002060,粤 水 电
2383,sz002061,浙江交科
2384,sz002062,宏润建设
2385,sz002063,远光软件
2386,sz002064,华峰化学
2387,sz002065,东华软件
2388,sz002066,瑞泰科技
2389,sz002067,景兴纸业
2390,sz002068,黑猫股份
2391,sz002069,獐子岛
2392,sz002071,长城退
2393,sz002072,*ST凯瑞
2394,sz002073,软控股份
2395,sz002074,国轩高科
2396,sz002075,沙钢股份
2397,sz002076,*ST雪莱
2398,sz002077,*ST大港
2399,sz002078,太阳纸业
2400,sz002079,苏州固锝
2401,sz002080,中材科技
2402,sz002081,金 螳 螂
2403,sz002082,万邦德
2404,sz002083,孚日股份
2405,sz002084,海鸥住工
2406,sz002085,万丰奥威
2407,sz002086,*ST东洋
2408,sz002087,新野纺织
2409,sz002088,鲁阳节能
2410,sz002089,ST新海
2411,sz002090,金智科技
2412,sz002091,江苏国泰
2413,sz002092,中泰化学
2414,sz002093,国脉科技
2415,sz002094,青岛金王
2416,sz002095,生 意 宝
2417,sz002096,南岭民爆
2418,sz002097,山河智能
2419,sz002098,浔兴股份
2420,sz002099,海翔药业
2421,sz002100,天康生物
2422,sz002101,广东鸿图
2423,sz002102,ST冠福
2424,sz002103,广博股份
2425,sz002104,恒宝股份
2426,sz002105,信隆健康
2427,sz002106,莱宝高科
2428,sz002107,沃华医药
2429,sz002108,沧州明珠
2430,sz002109,兴化股份
2431,sz002110,三钢闽光
2432,sz002111,威海广泰
2433,sz002112,三变科技
2434,sz002113,*ST天润
2435,sz002114,罗平锌电
2436,sz002115,三维通信
2437,sz002116,中国海诚
2438,sz002117,东港股份
2439,sz002118,紫鑫药业
2440,sz002119,康强电子
2441,sz002120,韵达股份
2442,sz002121,*ST科陆
2443,sz002122,*ST天马
2444,sz002123,梦网科技
2445,sz002124,天邦股份
2446,sz002125,湘潭电化
2447,sz002126,银轮股份
2448,sz002127,南极电商
2449,sz002128,露天煤业
2450,sz002129,中环股份
2451,sz002130,沃尔核材
2452,sz002131,利欧股份
2453,sz002132,恒星科技
2454,sz002133,广宇集团
2455,sz002134,天津普林
2456,sz002135,东南网架
2457,sz002136,安 纳 达
2458,sz002137,实益达
2459,sz002138,顺络电子
2460,sz002139,拓邦股份
2461,sz002140,东华科技
2462,sz002141,贤丰控股
2463,sz002142,宁波银行
2464,sz002144,宏达高科
2465,sz002145,中核钛白
2466,sz002146,荣盛发展
2467,sz002147,*ST新光
2468,sz002148,北纬科技
2469,sz002149,西部材料
2470,sz002150,通润装备
2471,sz002151,北斗星通
2472,sz002152,广电运通
2473,sz002153,石基信息
2474,sz002154,报 喜 鸟
2475,sz002155,湖南黄金
2476,sz002156,通富微电
2477,sz002157,正邦科技
2478,sz002158,汉钟精机
2479,sz002159,三特索道
2480,sz002160,常铝股份
2481,sz002161,远 望 谷
2482,sz002162,悦心健康
2483,sz002163,海南发展
2484,sz002164,宁波东力
2485,sz002165,红 宝 丽
2486,sz002166,莱茵生物
2487,sz002167,东方锆业
2488,sz002168,惠程科技
2489,sz002169,智光电气
2490,sz002170,芭田股份
2491,sz002171,楚江新材
2492,sz002172,澳洋健康
2493,sz002173,创新医疗
2494,sz002174,游族网络
2495,sz002175,ST东网
2496,sz002176,江特电机
2497,sz002177,御银股份
2498,sz002178,延华智能
2499,sz002179,中航光电
2500,sz002180,纳思达
2501,sz002181,粤 传 媒
2502,sz002182,云海金属
2503,sz002183,怡 亚 通
2504,sz002184,海得控制
2505,sz002185,华天科技
2506,sz002186,全 聚 德
2507,sz002187,广百股份
2508,sz002188,*ST巴士
2509,sz002189,中光学
2510,sz002190,成飞集成
2511,sz002191,劲嘉股份
2512,sz002192,融捷股份
2513,sz002193,如意集团
2514,sz002194,武汉凡谷
2515,sz002195,二三四五
2516,sz002196,方正电机
2517,sz002197,证通电子
2518,sz002198,嘉应制药
2519,sz002199,东晶电子
2520,sz002200,ST云投
2521,sz002201,九鼎新材
2522,sz002202,金风科技
2523,sz002203,海亮股份
2524,sz002204,大连重工
2525,sz002205,国统股份
2526,sz002206,海 利 得
2527,sz002207,准油股份
2528,sz002208,合肥城建
2529,sz002209,达 意 隆
2530,sz002210,*ST飞马
2531,sz002211,宏达新材
2532,sz002212,天融信
2533,sz002213,大为股份
2534,sz002214,大立科技
2535,sz002215,诺 普 信
2536,sz002216,三全食品
2537,sz002217,合力泰
2538,sz002218,拓日新能
2539,sz002219,*ST恒康
2540,sz002221,东华能源
2541,sz002222,福晶科技
2542,sz002223,鱼跃医疗
2543,sz002224,三 力 士
2544,sz002225,濮耐股份
2545,sz002226,江南化工
2546,sz002227,奥 特 迅
2547,sz002228,合兴包装
2548,sz002229,鸿博股份
2549,sz002230,科大讯飞
2550,sz002231,奥维通信
2551,sz002232,启明信息
2552,sz002233,塔牌集团
2553,sz002234,民和股份
2554,sz002235,安妮股份
2555,sz002236,大华股份
2556,sz002237,恒邦股份
2557,sz002238,天威视讯
2558,sz002239,奥特佳
2559,sz002240,盛新锂能
2560,sz002241,歌尔股份
2561,sz002242,九阳股份
2562,sz002243,力合科创
2563,sz002244,滨江集团
2564,sz002245,蔚蓝锂芯
2565,sz002246,北化股份
2566,sz002247,*ST聚力
2567,sz002248,华东数控
2568,sz002249,大洋电机
2569,sz002250,联化科技
2570,sz002251,步 步 高
2571,sz002252,上海莱士
2572,sz002253,川大智胜
2573,sz002254,泰和新材
2574,sz002255,*ST海陆
2575,sz002256,*ST兆新
2576,sz002258,利尔化学
2577,sz002259,*ST升达
2578,sz002260,*ST德奥
2579,sz002261,拓维信息
2580,sz002262,恩华药业
2581,sz002263,大东南
2582,sz002264,新 华 都
2583,sz002265,西仪股份
2584,sz002266,浙富控股
2585,sz002267,陕天然气
2586,sz002268,卫 士 通
2587,sz002269,美邦服饰
2588,sz002270,华明装备
2589,sz002271,东方雨虹
2590,sz002272,川润股份
2591,sz002273,水晶光电
2592,sz002274,华昌化工
2593,sz002275,桂林三金
2594,sz002276,万马股份
2595,sz002277,友阿股份
2596,sz002278,神开股份
2597,sz002279,久其软件
2598,sz002280,*ST联络
2599,sz002281,光迅科技
2600,sz002282,博深股份
2601,sz002283,天润工业
2602,sz002284,亚太股份
2603,sz002285,世联行
2604,sz002286,保龄宝
2605,sz002287,奇正藏药
2606,sz002288,超华科技
2607,sz002289,ST宇顺
2608,sz002290,禾盛新材
2609,sz002291,星期六
2610,sz002292,奥飞娱乐
2611,sz002293,罗莱生活
2612,sz002294,信立泰
2613,sz002295,精艺股份
2614,sz002296,辉煌科技
2615,sz002297,博云新材
2616,sz002298,中电兴发
2617,sz002299,圣农发展
2618,sz002300,太阳电缆
2619,sz002301,齐心集团
2620,sz002302,西部建设
2621,sz002303,美盈森
2622,sz002304,洋河股份
2623,sz002305,南国置业
2624,sz002306,中科云网
2625,sz002307,北新路桥
2626,sz002308,威创股份
2627,sz002309,中利集团
2628,sz002310,东方园林
2629,sz002311,海大集团
2630,sz002312,三泰控股
2631,sz002313,日海智能
2632,sz002314,南山控股
2633,sz002315,焦点科技
2634,sz002316,亚联发展
2635,sz002317,众生药业
2636,sz002318,久立特材
2637,sz002319,乐通股份
2638,sz002320,海峡股份
2639,sz002321,华英农业
2640,sz002322,理工环科
2641,sz002323,*ST雅博
2642,sz002324,普利特
2643,sz002325,洪涛股份
2644,sz002326,永太科技
2645,sz002327,富安娜
2646,sz002328,新朋股份
2647,sz002329,皇氏集团
2648,sz002330,得利斯
2649,sz002331,皖通科技
2650,sz002332,仙琚制药
2651,sz002333,ST罗普
2652,sz002334,英威腾
2653,sz002335,科华数据
2654,sz002336,ST人乐
2655,sz002337,赛象科技
2656,sz002338,奥普光电
2657,sz002339,积成电子
2658,sz002340,格林美
2659,sz002341,新纶科技
2660,sz002342,巨力索具
2661,sz002343,慈文传媒
2662,sz002344,海宁皮城
2663,sz002345,潮宏基
2664,sz002346,柘中股份
2665,sz002347,泰尔股份
2666,sz002348,高乐股份
2667,sz002349,精华制药
2668,sz002350,北京科锐
2669,sz002351,漫步者
2670,sz002352,顺丰控股
2671,sz002353,杰瑞股份
2672,sz002354,*ST天娱
2673,sz002355,兴民智通
2674,sz002356,*ST赫美
2675,sz002357,富临运业
2676,sz002358,森源电气
2677,sz002359,*ST北讯
2678,sz002360,同德化工
2679,sz002361,神剑股份
2680,sz002362,汉王科技
2681,sz002363,隆基机械
2682,sz002364,中恒电气
2683,sz002365,永安药业
2684,sz002366,台海核电
2685,sz002367,康力电梯
2686,sz002368,太极股份
2687,sz002369,卓翼科技
2688,sz002370,亚太药业
2689,sz002371,北方华创
2690,sz002372,伟星新材
2691,sz002373,千方科技
2692,sz002374,中锐股份
2693,sz002375,亚厦股份
2694,sz002376,新北洋
2695,sz002377,国创高新
2696,sz002378,章源钨业
2697,sz002379,宏创控股
2698,sz002380,科远智慧
2699,sz002381,双箭股份
2700,sz002382,蓝帆医疗
2701,sz002383,合众思壮
2702,sz002384,东山精密
2703,sz002385,大北农
2704,sz002386,天原股份
2705,sz002387,维信诺
2706,sz002388,新亚制程
2707,sz002389,航天彩虹
2708,sz002390,信邦制药
2709,sz002391,长青股份
2710,sz002392,北京利尔
2711,sz002393,力生制药
2712,sz002394,联发股份
2713,sz002395,双象股份
2714,sz002396,星网锐捷
2715,sz002397,梦洁股份
2716,sz002398,垒知集团
2717,sz002399,海普瑞
2718,sz002400,省广集团
2719,sz002401,中远海科
2720,sz002402,和而泰
2721,sz002403,爱仕达
2722,sz002404,嘉欣丝绸
2723,sz002405,四维图新
2724,sz002406,远东传动
2725,sz002407,多氟多
2726,sz002408,齐翔腾达
2727,sz002409,雅克科技
2728,sz002410,广联达
2729,sz002411,延安必康
2730,sz002412,汉森制药
2731,sz002413,雷科防务
2732,sz002414,高德红外
2733,sz002415,海康威视
2734,sz002416,爱施德
2735,sz002417,深南股份
2736,sz002418,*ST康盛
2737,sz002419,天虹股份
2738,sz002420,毅昌股份
2739,sz002421,达实智能
2740,sz002422,科伦药业
2741,sz002423,中粮资本
2742,sz002424,贵州百灵
2743,sz002425,凯撒文化
2744,sz002426,*ST胜利
2745,sz002427,ST尤夫
2746,sz002428,云南锗业
2747,sz002429,兆驰股份
2748,sz002430,杭氧股份
2749,sz002431,棕榈股份
2750,sz002432,九安医疗
2751,sz002433,太安堂
2752,sz002434,万里扬
2753,sz002435,长江健康
2754,sz002436,兴森科技
2755,sz002437,誉衡药业
2756,sz002438,江苏神通
2757,sz002439,启明星辰
2758,sz002440,闰土股份
2759,sz002441,众业达
2760,sz002442,龙星化工
2761,sz002443,金洲管道
2762,sz002444,巨星科技
2763,sz002445,*ST中南
2764,sz002446,盛路通信
2765,sz002447,*ST晨鑫
2766,sz002448,中原内配
2767,sz002449,国星光电
2768,sz002450,康得退
2769,sz002451,摩恩电气
2770,sz002452,长高集团
2771,sz002453,华软科技
2772,sz002454,松芝股份
2773,sz002455,百川股份
2774,sz002456,欧菲光
2775,sz002457,青龙管业
2776,sz002458,益生股份
2777,sz002459,晶澳科技
2778,sz002460,赣锋锂业
2779,sz002461,珠江啤酒
2780,sz002462,嘉事堂
2781,sz002463,沪电股份
2782,sz002464,众应互联
2783,sz002465,海格通信
2784,sz002466,天齐锂业
2785,sz002467,二六三
2786,sz002468,申通快递
2787,sz002469,三维工程
2788,sz002470,*ST金正
2789,sz002471,中超控股
2790,sz002472,双环传动
2791,sz002473,ST圣莱
2792,sz002474,榕基软件
2793,sz002475,立讯精密
2794,sz002476,宝莫股份
2795,sz002478,常宝股份
2796,sz002479,富春环保
2797,sz002480,新筑股份
2798,sz002481,双塔食品
2799,sz002482,广田集团
2800,sz002483,润邦股份
2801,sz002484,江海股份
2802,sz002485,希努尔
2803,sz002486,嘉麟杰
2804,sz002487,大金重工
2805,sz002488,金固股份
2806,sz002489,浙江永强
2807,sz002490,山东墨龙
2808,sz002491,通鼎互联
2809,sz002492,恒基达鑫
2810,sz002493,荣盛石化
2811,sz002494,华斯股份
2812,sz002495,佳隆股份
2813,sz002496,*ST辉丰
2814,sz002497,雅化集团
2815,sz002498,汉缆股份
2816,sz002499,*ST科林
2817,sz002500,山西证券
2818,sz002501,*ST利源
2819,sz002502,*ST鼎龙
2820,sz002503,搜于特
2821,sz002504,ST弘高
2822,sz002505,鹏都农牧
2823,sz002506,协鑫集成
2824,sz002507,涪陵榨菜
2825,sz002508,老板电器
2826,sz002510,天汽模
2827,sz002511,中顺洁柔
2828,sz002512,达华智能
2829,sz002513,*ST蓝丰
2830,sz002514,宝馨科技
2831,sz002515,金字火腿
2832,sz002516,旷达科技
2833,sz002517,恺英网络
2834,sz002518,科士达
2835,sz002519,银河电子
2836,sz002520,日发精机
2837,sz002521,齐峰新材
2838,sz002522,浙江众成
2839,sz002523,天桥起重
2840,sz002524,光正眼科
2841,sz002526,山东矿机
2842,sz002527,新时达
2843,sz002528,英飞拓
2844,sz002529,*ST海源
2845,sz002530,金财互联
2846,sz002531,天顺风能
2847,sz002532,天山铝业
2848,sz002533,金杯电工
2849,sz002534,杭锅股份
2850,sz002535,*ST林重
2851,sz002536,飞龙股份
2852,sz002537,海联金汇
2853,sz002538,司尔特
2854,sz002539,云图控股
2855,sz002540,亚太科技
2856,sz002541,鸿路钢构
2857,sz002542,中化岩土
2858,sz002543,万和电气
2859,sz002544,杰赛科技
2860,sz002545,东方铁塔
2861,sz002546,新联电子
2862,sz002547,春兴精工
2863,sz002548,金新农
2864,sz002549,凯美特气
2865,sz002550,千红制药
2866,sz002551,尚荣医疗
2867,sz002552,宝鼎科技
2868,sz002553,南方轴承
2869,sz002554,惠博普
2870,sz002555,三七互娱
2871,sz002556,辉隆股份
2872,sz002557,洽洽食品
2873,sz002558,巨人网络
2874,sz002559,亚威股份
2875,sz002560,通达股份
2876,sz002561,徐家汇
2877,sz002562,兄弟科技
2878,sz002563,森马服饰
2879,sz002564,天沃科技
2880,sz002565,顺灏股份
2881,sz002566,益盛药业
2882,sz002567,唐人神
2883,sz002568,百润股份
2884,sz002569,ST步森
2885,sz002570,贝因美
2886,sz002571,德力股份
2887,sz002572,索菲亚
2888,sz002573,清新环境
2889,sz002574,明牌珠宝
2890,sz002575,*ST群兴
2891,sz002576,通达动力
2892,sz002577,雷柏科技
2893,sz002578,闽发铝业
2894,sz002579,中京电子
2895,sz002580,圣阳股份
2896,sz002581,未名医药
2897,sz002582,好想你
2898,sz002583,海能达
2899,sz002584,西陇科学
2900,sz002585,双星新材
2901,sz002586,*ST围海
2902,sz002587,奥拓电子
2903,sz002588,史丹利
2904,sz002589,瑞康医药
2905,sz002590,万安科技
2906,sz002591,恒大高新
2907,sz002592,ST八菱
2908,sz002593,日上集团
2909,sz002594,比亚迪
2910,sz002595,豪迈科技
2911,sz002596,海南瑞泽
2912,sz002597,金禾实业
2913,sz002598,山东章鼓
2914,sz002599,盛通股份
2915,sz002600,领益智造
2916,sz002601,龙蟒佰利
2917,sz002602,世纪华通
2918,sz002603,以岭药业
2919,sz002605,姚记科技
2920,sz002606,大连电瓷
2921,sz002607,中公教育
2922,sz002608,江苏国信
2923,sz002609,捷顺科技
2924,sz002610,爱康科技
2925,sz002611,东方精工
2926,sz002612,朗姿股份
2927,sz002613,北玻股份
2928,sz002614,奥佳华
2929,sz002615,哈尔斯
2930,sz002616,长青集团
2931,sz002617,露笑科技
2932,sz002618,丹邦科技
2933,sz002619,艾格拉斯
2934,sz002620,瑞和股份
2935,sz002621,美吉姆
2936,sz002622,融钰集团
2937,sz002623,亚玛顿
2938,sz002624,完美世界
2939,sz002625,光启技术
2940,sz002626,金达威
2941,sz002627,宜昌交运
2942,sz002628,成都路桥
2943,sz002629,ST仁智
2944,sz002630,华西能源
2945,sz002631,德尔未来
2946,sz002632,道明光学
2947,sz002633,申科股份
2948,sz002634,棒杰股份
2949,sz002635,安洁科技
2950,sz002636,金安国纪
2951,sz002637,赞宇科技
2952,sz002638,*ST勤上
2953,sz002639,雪人股份
2954,sz002640,跨境通
2955,sz002641,永高股份
2956,sz002642,荣联科技
2957,sz002643,万润股份
2958,sz002644,佛慈制药
2959,sz002645,华宏科技
2960,sz002646,青青稞酒
2961,sz002647,仁东控股
2962,sz002648,卫星石化
2963,sz002649,博彦科技
2964,sz002650,ST加加
2965,sz002651,利君股份
2966,sz002652,扬子新材
2967,sz002653,海思科
2968,sz002654,万润科技
2969,sz002655,共达电声
2970,sz002656,ST摩登
2971,sz002657,中科金财
2972,sz002658,雪迪龙
2973,sz002659,凯文教育
2974,sz002660,茂硕电源
2975,sz002661,克明面业
2976,sz002662,京威股份
2977,sz002663,普邦股份
2978,sz002664,长鹰信质
2979,sz002665,首航高科
2980,sz002666,德联集团
2981,sz002667,鞍重股份
2982,sz002668,奥马电器
2983,sz002669,康达新材
2984,sz002670,国盛金控
2985,sz002671,龙泉股份
2986,sz002672,东江环保
2987,sz002673,西部证券
2988,sz002674,兴业科技
2989,sz002675,东诚药业
2990,sz002676,顺威股份
2991,sz002677,浙江美大
2992,sz002678,珠江钢琴
2993,sz002679,福建金森
2994,sz002681,奋达科技
2995,sz002682,龙洲股份
2996,sz002683,宏大爆破
2997,sz002684,ST猛狮
2998,sz002685,华东重机
2999,sz002686,亿利达
3000,sz002687,乔治白
3001,sz002688,金河生物
3002,sz002689,远大智能
3003,sz002690,美亚光电
3004,sz002691,冀凯股份
3005,sz002692,ST远程
3006,sz002693,双成药业
3007,sz002694,顾地科技
3008,sz002695,煌上煌
3009,sz002696,百洋股份
3010,sz002697,红旗连锁
3011,sz002698,博实股份
3012,sz002699,美盛文化
3013,sz002700,ST浩源
3014,sz002701,奥瑞金
3015,sz002702,海欣食品
3016,sz002703,浙江世宝
3017,sz002705,新宝股份
3018,sz002706,良信股份
3019,sz002707,众信旅游
3020,sz002708,光洋股份
3021,sz002709,天赐材料
3022,sz002711,*ST欧浦
3023,sz002712,思美传媒
3024,sz002713,东易日盛
3025,sz002714,牧原股份
3026,sz002715,登云股份
3027,sz002716,*ST金贵
3028,sz002717,岭南股份
3029,sz002718,友邦吊顶
3030,sz002719,*ST麦趣
3031,sz002721,金一文化
3032,sz002722,金轮股份
3033,sz002723,金莱特
3034,sz002724,海洋王
3035,sz002725,跃岭股份
3036,sz002726,龙大肉食
3037,sz002727,一心堂
3038,sz002728,特一药业
3039,sz002729,好利来
3040,sz002730,电光科技
3041,sz002731,萃华珠宝
3042,sz002732,燕塘乳业
3043,sz002733,雄韬股份
3044,sz002734,利民股份
3045,sz002735,王子新材
3046,sz002736,国信证券
3047,sz002737,葵花药业
3048,sz002738,中矿资源
3049,sz002739,万达电影
3050,sz002740,爱迪尔
3051,sz002741,光华科技
3052,sz002742,三圣股份
3053,sz002743,富煌钢构
3054,sz002745,木林森
3055,sz002746,仙坛股份
3056,sz002747,埃斯顿
3057,sz002748,世龙实业
3058,sz002749,国光股份
3059,sz002750,龙津药业
3060,sz002751,易尚展示
3061,sz002752,昇兴股份
3062,sz002753,永东股份
3063,sz002755,奥赛康
3064,sz002756,永兴材料
3065,sz002757,南兴股份
3066,sz002758,浙农股份
3067,sz002759,天际股份
3068,sz002760,凤形股份
3069,sz002761,多喜爱
3070,sz002762,金发拉比
3071,sz002763,汇洁股份
3072,sz002765,蓝黛科技
3073,sz002766,*ST索菱
3074,sz002767,先锋电子
3075,sz002768,国恩股份
3076,sz002769,普路通
3077,sz002770,ST科迪
3078,sz002771,真视通
3079,sz002772,众兴菌业
3080,sz002773,康弘药业
